0,0,1,3,PIT,-3,4
0,0,3,0,WUMPUS,-1,2
0,0,3,2,PIT,-2,3
0,0,1,0,WUMPUS,-1,2
0,0,0,1,GOLD,196,5
0,0,0,0,GOLD,200,1
0,0,3,3,WUMPUS,-1,2
0,0,2,0,WUMPUS,-2,3
0,0,2,2,GOLD,167,14
0,0,3,2,WUMPUS,-2,3
0,0,0,2,GOLD,197,4
0,0,1,2,PIT,-3,4
0,0,3,1,WUMPUS,-20,11
0,0,3,2,WUMPUS,-2,3
0,0,2,2,PIT,-1,2
0,0,3,0,GOLD,192,9
0,0,1,3,PIT,-1,2
0,0,2,1,PIT,-31,22
0,0,0,0,GOLD,200,1
0,0,1,0,GOLD,176,15
0,0,1,2,GOLD,198,3
0,0,2,0,PIT,-19,10
0,0,2,3,WUMPUS,0,1
0,0,0,2,WUMPUS,-2,3
0,0,2,3,GOLD,196,5
0,0,0,1,WUMPUS,-3,4
0,0,3,3,GOLD,192,9
0,0,2,1,WUMPUS,-2,3
0,0,3,1,PIT,-4,5
0,0,2,1,WUMPUS,0,1
0,0,0,1,PIT,-1,2
0,0,1,3,WUMPUS,-1,2
0,0,1,3,PIT,0,1
0,0,1,0,PIT,-1,2
0,0,3,1,PIT,-4,5
0,0,0,2,GOLD,196,5
0,0,0,3,PIT,-4,5
0,0,2,2,WUMPUS,0,1
0,0,2,1,PIT,-6,7
0,0,0,0,GOLD,200,1
0,0,1,2,WUMPUS,-6,7
0,0,0,2,GOLD,197,4
0,0,1,3,GOLD,196,5
0,0,0,0,GOLD,200,1
0,0,1,2,WUMPUS,-5,6
0,0,2,3,PIT,-1,2
0,0,1,3,GOLD,196,5
0,0,3,1,WUMPUS,-15,6
0,0,3,1,WUMPUS,-4,5
0,0,1,1,WUMPUS,-25,16
0,0,2,1,PIT,-8,9
0,0,2,3,PIT,-2,3
0,0,2,2,WUMPUS,-2,3
0,0,3,2,PIT,-2,3
0,0,3,2,WUMPUS,0,1
0,0,0,1,WUMPUS,-1,2
0,0,0,3,GOLD,199,2
0,0,3,2,PIT,-2,3
0,0,3,0,WUMPUS,-17,8
0,0,0,2,GOLD,179,12
0,0,0,0,GOLD,200,1
0,0,0,1,GOLD,197,4
0,0,1,2,PIT,-6,7
0,0,0,0,GOLD,200,1
0,0,0,2,GOLD,197,4
0,0,2,0,PIT,-1,2
0,0,3,0,WUMPUS,-7,8
0,0,0,2,PIT,-4,5
0,0,0,3,GOLD,196,5
0,0,0,1,GOLD,198,3
0,0,3,0,GOLD,192,9
0,0,3,3,WUMPUS,-1,2
0,0,3,2,WUMPUS,-8,9
0,0,1,2,GOLD,198,3
0,0,2,0,WUMPUS,-2,3
0,0,3,3,PIT,-5,6
0,0,1,1,WUMPUS,-1,2
0,0,0,0,GOLD,200,1
0,0,1,3,PIT,0,1
0,0,0,3,PIT,-14,5
0,0,3,0,WUMPUS,-14,5
0,0,3,2,WUMPUS,-5,6
0,0,3,2,PIT,0,1
0,0,1,3,WUMPUS,-2,3
0,0,0,2,WUMPUS,-1,2
0,0,1,0,GOLD,191,10
0,0,1,0,GOLD,199,2
0,0,3,2,GOLD,195,6
0,0,3,3,PIT,-5,6
0,0,2,1,GOLD,187,4
0,0,2,3,PIT,0,1
0,0,0,0,GOLD,200,1
0,0,0,2,GOLD,195,6
0,0,0,2,WUMPUS,0,1
0,0,0,3,PIT,-20,11
0,0,3,3,WUMPUS,-6,7
0,0,2,0,WUMPUS,-2,3
0,0,3,1,WUMPUS,-13,4
0,0,0,2,GOLD,197,4
0,0,1,1,PIT,-2,3
