1,3,3,3,WUMPUS,-21,3
1,3,3,3,WUMPUS,-12,8
1,3,3,3,PIT,-24,10
1,3,3,3,WUMPUS,-84,48
1,3,3,3,PIT,-46,22
1,3,3,3,WUMPUS,-18,8
1,3,3,3,STARVATION,-101,61
1,3,3,3,GOLD,180,14
1,3,3,3,GOLD,176,14
1,3,3,3,GOLD,180,10
1,3,3,3,GOLD,166,24
1,3,3,3,GOLD,174,20
1,3,3,3,GOLD,162,30
1,3,3,3,GOLD,122,60
1,3,3,3,GOLD,164,30
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
1,3,3,3,GOLD,184,10
